연도,노선명,역명,승차총승객수,하차총승객수
2022,2호선,잠실나루,14763,14408
2022,2호선,아현,9863,9460
2022,2호선,용두,2662,2755
2022,2호선,시청,24913,23899
2022,2호선,신당,13915,14514
2022,2호선,상왕십리,14406,14224
2022,2호선,왕십리,15496,13172
2022,2호선,한양대,6970,7312
2022,2호선,성수,39178,42286
2022,2호선,건대입구,34195,36169
2022,2호선,구의,24303,23911
2022,2호선,잠실나루,14986,14461
2022,2호선,잠실,68262,67853
2022,2호선,삼성,53163,53728
2022,2호선,강남,88530,85855
2022,2호선,교대,35390,39856
2022,2호선,방배,17644,18331
2022,2호선,사당,36681,39503
2022,2호선,봉천,24124,22793
2022,2호선,신림,62999,61637
2022,2호선,신대방,26303,25672
2022,2호선,구로디지털단지,60610,60593
2022,2호선,대림,23911,24663
2022,2호선,신도림,47560,46892
2022,2호선,문래,21808,22193
2022,2호선,영등포구청,23831,24437
2022,2호선,당산,18360,21247
2022,2호선,합정,31127,31944
2022,2호선,홍대입구,53110,53614
2022,2호선,이대,12590,13344
2022,2호선,아현,9910,9617
2022,2호선,충정로,10230,10828
2022,2호선,용답,2709,2772
2022,2호선,신설동,3468,3550
2022,2호선,양천구청,6930,7347
2022,2호선,용두,2571,2709
2022,2호선,양천구청,6784,7137
2022,2호선,신설동,3432,3456
2022,2호선,용답,2652,2714
2022,2호선,충정로,9803,10263
2022,2호선,아현,9867,9371
2022,2호선,이대,12448,12746
2022,2호선,홍대입구,51805,52873
2022,2호선,합정,30141,31231
2022,2호선,당산,17867,20671
2022,2호선,영등포구청,23469,23786
2022,2호선,문래,21562,21917
2022,2호선,신도림,46535,46034
2022,2호선,대림,23703,24394
2022,2호선,구로디지털단지,60098,59717
2022,2호선,신대방,25764,25050
2022,2호선,신림,63104,60538
2022,2호선,봉천,23686,22162
2022,2호선,사당,35433,38249
2022,2호선,방배,16748,17151
2022,2호선,교대,35175,39824
2022,2호선,강남,87398,85315
2022,2호선,삼성,52070,52410
2022,2호선,잠실,66420,66215
2022,2호선,잠실나루,14628,14133
2022,2호선,구의,23925,23336
2022,2호선,건대입구,33606,35200
2022,2호선,성수,38088,41342
2022,2호선,한양대,6725,6964
2022,2호선,왕십리,15586,12893
2022,2호선,신당,13793,14252
2022,2호선,시청,23830,23067
2022,2호선,상왕십리,14277,13680
2022,2호선,시청,21968,20967
2022,2호선,신당,13800,14223
2022,2호선,상왕십리,14190,13404
2022,2호선,왕십리,15515,12935
2022,2호선,한양대,6257,6458
2022,2호선,성수,36274,39245
2022,2호선,건대입구,35378,36881
2022,2호선,구의,23469,22689
2022,2호선,잠실나루,14165,13376
2022,2호선,잠실,66146,65513
2022,2호선,삼성,49950,49315
2022,2호선,강남,86385,83877
2022,2호선,교대,32776,36595
2022,2호선,방배,15354,16380
2022,2호선,사당,34683,37854
2022,2호선,봉천,23605,21180
2022,2호선,신림,63605,59295
2022,2호선,신대방,25688,24188
2022,2호선,구로디지털단지,57624,56705
2022,2호선,대림,23561,24111
2022,2호선,신도림,46983,46685
2022,2호선,문래,20584,21022
2022,2호선,영등포구청,22356,22941
2022,2호선,당산,17390,19857
2022,2호선,합정,30507,31896
2022,2호선,홍대입구,53953,55044
2022,2호선,이대,12577,12681
2022,2호선,아현,9804,9239
2022,2호선,충정로,9281,9807
2022,2호선,용답,2682,2566
2022,2호선,신설동,3839,3646
2022,2호선,양천구청,6710,6901
2022,2호선,용두,2648,2719
2022,2호선,용두,1614,1645
2022,2호선,양천구청,3689,3672
2022,2호선,신설동,2994,2956
2022,2호선,용답,1888,1710
2022,2호선,충정로,4139,4172
2022,2호선,아현,5938,5564
2022,2호선,이대,7598,7256
2022,2호선,홍대입구,47166,47569
2022,2호선,합정,20557,21749
2022,2호선,당산,9027,9636
2022,2호선,영등포구청,9413,9308
2022,2호선,문래,8463,8664
2022,2호선,신도림,28405,28328
2022,2호선,대림,15127,16037
2022,2호선,구로디지털단지,27413,25446
2022,2호선,신대방,16405,14670
2022,2호선,신림,41764,36642
2022,2호선,봉천,14330,12551
2022,2호선,사당,21888,23978
2022,2호선,방배,7168,7684
2022,2호선,교대,13106,14424
2022,2호선,강남,46702,45958
2022,2호선,삼성,19407,19342
2022,2호선,잠실,46446,44730
2022,2호선,잠실나루,6029,5886
2022,2호선,구의,13451,12550
2022,2호선,건대입구,26634,27417
2022,2호선,성수,15279,16135
2022,2호선,한양대,2304,2281
2022,2호선,왕십리,10111,8229
2022,2호선,상왕십리,7862,7206
2022,2호선,신당,9226,9255
2022,2호선,시청,5799,4963
2022,2호선,용두,1238,1196
2022,2호선,양천구청,2660,2673
2022,2호선,신설동,2514,2605
2022,2호선,용답,1456,1376
2022,2호선,충정로,2719,2773
2022,2호선,아현,4259,4030
2022,2호선,이대,4984,4709
2022,2호선,홍대입구,35149,34713
2022,2호선,합정,14690,15094
2022,2호선,당산,6121,6610
2022,2호선,영등포구청,5962,6009
2022,2호선,문래,5579,5819
2022,2호선,신도림,20382,20410
2022,2호선,대림,12149,12872
2022,2호선,구로디지털단지,18368,17111
2022,2호선,신대방,12362,11121
2022,2호선,신림,30405,26212
2022,2호선,봉천,10023,8503
2022,2호선,사당,14732,16128
2022,2호선,방배,4906,5189
2022,2호선,교대,7449,8143
2022,2호선,강남,26059,25004
2022,2호선,삼성,14770,14392
2022,2호선,잠실,36173,34622
2022,2호선,잠실나루,3954,3817
2022,2호선,구의,9212,8547
2022,2호선,건대입구,20565,20469
2022,2호선,성수,10838,11602
2022,2호선,한양대,1489,1360
2022,2호선,왕십리,6977,5849
2022,2호선,상왕십리,5839,5328
2022,2호선,신당,6633,6805
2022,2호선,시청,4417,3647
2022,2호선,용두,851,847
2022,2호선,양천구청,2004,2059
2022,2호선,신설동,1362,1318
2022,2호선,용답,1172,1128
2022,2호선,충정로,2274,2310
2022,2호선,아현,3194,3050
2022,2호선,이대,3578,3393
2022,2호선,홍대입구,25297,24169
2022,2호선,합정,9989,10210
2022,2호선,당산,4748,4954
2022,2호선,영등포구청,4699,4651
2022,2호선,문래,4056,4251
2022,2호선,신도림,14964,15188
2022,2호선,대림,9571,10216
2022,2호선,구로디지털단지,14330,13472
2022,2호선,신대방,9484,8862
2022,2호선,신림,23366,20345
2022,2호선,봉천,7549,6603
2022,2호선,사당,10684,11885
2022,2호선,방배,3350,3465
2022,2호선,교대,5477,5907
2022,2호선,강남,18308,17141
2022,2호선,삼성,9989,9555
2022,2호선,잠실,26747,25859
2022,2호선,잠실나루,3125,3118
2022,2호선,구의,6973,6684
2022,2호선,건대입구,15140,15279
2022,2호선,성수,7513,8055
2022,2호선,한양대,1207,1104
2022,2호선,왕십리,5161,4127
2022,2호선,상왕십리,4165,3982
2022,2호선,신당,4981,5121
2022,2호선,시청,2790,2247
2022,2호선,용두,563,627
2022,2호선,양천구청,2013,2121
2022,2호선,신설동,862,912
2022,2호선,용답,982,1097
2022,2호선,충정로,1974,2156
2022,2호선,아현,2755,3005
2022,2호선,이대,2850,3186
2022,2호선,홍대입구,18355,19663
2022,2호선,합정,7427,8312
2022,2호선,당산,4112,4561
2022,2호선,영등포구청,3845,4217
2022,2호선,문래,3305,3451
2022,2호선,신도림,12259,12931
2022,2호선,대림,7685,8678
2022,2호선,구로디지털단지,11935,13310
2022,2호선,신대방,8420,9382
2022,2호선,신림,19446,23401
2022,2호선,봉천,5972,6781
2022,2호선,사당,9376,10026
2022,2호선,방배,2720,2933
2022,2호선,교대,3830,4233
2022,2호선,강남,12192,12225
2022,2호선,삼성,8602,8132
2022,2호선,잠실,22539,20628
2022,2호선,잠실나루,2782,2763
2022,2호선,구의,5832,6553
2022,2호선,건대입구,12468,14328
2022,2호선,성수,5137,6014
2022,2호선,한양대,998,1091
2022,2호선,왕십리,4167,3874
2022,2호선,상왕십리,3777,4062
2022,2호선,신당,3709,4257
2022,2호선,시청,2516,2385
2022,2호선,시청,3922,3480
2022,2호선,신당,5278,6013
2022,2호선,상왕십리,4950,5367
2022,2호선,왕십리,6132,6104
2022,2호선,한양대,1355,1697
2022,2호선,성수,9894,11113
2022,2호선,건대입구,18908,21842
2022,2호선,구의,8082,9031
2022,2호선,잠실나루,3620,3807
2022,2호선,잠실,36509,33632
2022,2호선,삼성,14599,14232
2022,2호선,강남,23905,22983
2022,2호선,교대,7267,8203
2022,2호선,방배,4290,4744
2022,2호선,사당,14687,16403
2022,2호선,봉천,7990,9324
2022,2호선,신림,25843,30769
2022,2호선,신대방,10456,11780
2022,2호선,구로디지털단지,16668,18435
2022,2호선,대림,10316,10727
2022,2호선,신도림,18264,19064
2022,2호선,문래,5244,5549
2022,2호선,영등포구청,6123,6556
2022,2호선,당산,5843,6321
2022,2호선,합정,12924,14577
2022,2호선,홍대입구,32410,34201
2022,2호선,이대,3929,5239
2022,2호선,아현,3481,3683
2022,2호선,충정로,2639,2946
2022,2호선,용답,1192,1373
2022,2호선,신설동,1425,1538
2022,2호선,양천구청,2443,2456
2022,2호선,용두,839,950
2022,2호선,용두,1960,2086
2022,2호선,양천구청,6065,6377
2022,2호선,신설동,2889,3040
2022,2호선,용답,2308,2444
2022,2호선,충정로,8859,9280
2022,2호선,아현,8851,8754
2022,2호선,이대,10492,11639
2022,2호선,홍대입구,46546,47687
2022,2호선,합정,26399,27522
2022,2호선,당산,15721,18128
2022,2호선,영등포구청,20581,21096
2022,2호선,문래,19102,19408
2022,2호선,신도림,41307,41022
2022,2호선,대림,21221,21578
2022,2호선,구로디지털단지,52174,52355
2022,2호선,신대방,22951,22757
2022,2호선,신림,54914,55941
2022,2호선,봉천,20568,20058
2022,2호선,사당,29962,33183
2022,2호선,방배,13890,14711
2022,2호선,교대,29561,32992
2022,2호선,강남,76628,74210
2022,2호선,삼성,44336,43877
2022,2호선,잠실,58185,57664
2022,2호선,잠실나루,12918,12679
2022,2호선,구의,20783,21115
2022,2호선,건대입구,29276,31604
2022,2호선,성수,33200,35605
2022,2호선,한양대,5869,6332
2022,2호선,왕십리,13103,11356
2022,2호선,상왕십리,12461,12628
2022,2호선,신당,11716,12364
2022,2호선,시청,20461,19671
2022,2호선,용두,2145,2177
2022,2호선,양천구청,6369,6713
2022,2호선,신설동,3179,3283
2022,2호선,용답,2469,2513
2022,2호선,충정로,9050,9617
2022,2호선,아현,9489,9248
2022,2호선,이대,11624,12420
2022,2호선,홍대입구,51236,52727
2022,2호선,합정,29174,30537
2022,2호선,당산,16844,19254
2022,2호선,영등포구청,21268,21561
2022,2호선,문래,19784,20176
2022,2호선,신도림,44235,43958
2022,2호선,대림,21771,22482
2022,2호선,구로디지털단지,54993,55304
2022,2호선,신대방,24256,23912
2022,2호선,신림,58841,58500
2022,2호선,봉천,21852,20923
2022,2호선,사당,33218,36066
2022,2호선,방배,15194,15714
2022,2호선,교대,31675,35537
2022,2호선,강남,83260,81092
2022,2호선,삼성,46205,46139
2022,2호선,잠실,62610,61353
2022,2호선,잠실나루,13475,12849
2022,2호선,구의,22021,21961
2022,2호선,건대입구,31745,34371
2022,2호선,성수,35319,37779
2022,2호선,한양대,6193,6325
2022,2호선,왕십리,14560,12378
2022,2호선,상왕십리,13402,13162
2022,2호선,신당,12748,13305
2022,2호선,시청,21835,20882
2022,2호선,합정,24056,25854
2022,2호선,이대,7888,8415
2022,2호선,아현,5971,5781
2022,2호선,충정로,4151,4294
2022,2호선,용답,1736,1711
2022,2호선,신설동,2555,2633
2022,2호선,양천구청,3570,3711
2022,2호선,용두,1362,1367
2022,2호선,시청,7111,6315
2022,2호선,신당,9235,9510
2022,2호선,상왕십리,8140,7937
2022,2호선,왕십리,10821,9486
2022,2호선,한양대,2714,2804
2022,2호선,성수,16650,18070
2022,2호선,건대입구,27720,29631
2022,2호선,구의,13975,13842
2022,2호선,잠실나루,6040,5896
2022,2호선,잠실,50475,47748
2022,2호선,삼성,24387,24117
2022,2호선,강남,54188,52583
2022,2호선,교대,14623,16322
2022,2호선,방배,8056,8343
2022,2호선,사당,25012,27112
2022,2호선,봉천,14585,14113
2022,2호선,신림,42273,42100
2022,2호선,신대방,16534,16322
2022,2호선,구로디지털단지,29021,28634
2022,2호선,대림,14370,15418
2022,2호선,신도림,31885,32231
2022,2호선,문래,9318,9618
2022,2호선,영등포구청,10737,11095
2022,2호선,당산,9764,10780
2022,2호선,홍대입구,52918,54533
2022,2호선,한양대,1751,1857
2022,2호선,홍대입구,39899,38842
2022,2호선,용두,900,883
2022,2호선,양천구청,2599,2773
2022,2호선,신설동,2235,2444
2022,2호선,용답,1328,1366
2022,2호선,충정로,3029,3127
2022,2호선,합정,17287,18076
2022,2호선,아현,4349,4338
2022,2호선,당산,6768,7482
2022,2호선,영등포구청,6719,6945
2022,2호선,문래,6313,6479
2022,2호선,신도림,22949,23322
2022,2호선,대림,11498,11893
2022,2호선,구로디지털단지,19385,19197
2022,2호선,신대방,12536,12355
2022,2호선,신림,31357,30942
2022,2호선,봉천,10196,10181
2022,2호선,사당,17539,19165
2022,2호선,방배,5550,6076
2022,2호선,교대,8637,9623
2022,2호선,강남,29281,28033
2022,2호선,삼성,17513,16811
2022,2호선,잠실,37179,35210
2022,2호선,잠실나루,4058,4200
2022,2호선,구의,9500,9676
2022,2호선,건대입구,21418,21870
2022,2호선,성수,11701,12407
2022,2호선,왕십리,7580,6588
2022,2호선,상왕십리,5730,5922
2022,2호선,신당,6701,7014
2022,2호선,시청,4504,3820
2022,2호선,이대,5634,6101
2022,2호선,시청,22345,21664
2022,2호선,신당,12726,13072
2022,2호선,상왕십리,13535,13387
2022,2호선,왕십리,14221,11701
2022,2호선,한양대,6498,6837
2022,2호선,성수,35966,38589
2022,2호선,건대입구,30733,32604
2022,2호선,구의,22240,22227
2022,2호선,잠실나루,13490,13245
2022,2호선,잠실,58794,58722
2022,2호선,삼성,48612,48568
2022,2호선,강남,81821,80344
2022,2호선,교대,32501,36133
2022,2호선,방배,15165,15764
2022,2호선,사당,32360,35226
2022,2호선,봉천,22670,21555
2022,2호선,신림,58784,57941
2022,2호선,신대방,24907,24300
2022,2호선,구로디지털단지,57405,57874
2022,2호선,대림,22772,23157
2022,2호선,신도림,43130,42062
2022,2호선,문래,20490,20878
2022,2호선,영등포구청,22170,22677
2022,2호선,당산,16877,19687
2022,2호선,합정,27491,28114
2022,2호선,홍대입구,45748,46300
2022,2호선,이대,11668,12348
2022,2호선,아현,9291,9038
2022,2호선,충정로,9379,9823
2022,2호선,용답,2439,2448
2022,2호선,신설동,3148,3278
2022,2호선,양천구청,6468,6861
2022,2호선,용두,2239,2351
2022,2호선,용두,2282,2408
2022,2호선,양천구청,6568,6853
2022,2호선,신설동,3150,3228
2022,2호선,용답,2492,2504
2022,2호선,충정로,9727,10148
2022,2호선,이대,11608,12587
2022,2호선,홍대입구,46324,46901
2022,2호선,합정,28005,29042
2022,2호선,당산,17116,19966
2022,2호선,영등포구청,22649,23082
2022,2호선,문래,20527,20787
2022,2호선,신도림,44091,43454
2022,2호선,대림,22877,23364
2022,2호선,구로디지털단지,57806,57855
2022,2호선,신대방,24874,24637
2022,2호선,신림,59342,58415
2022,2호선,봉천,22774,21467
2022,2호선,사당,33539,36299
2022,2호선,방배,15409,16286
2022,2호선,교대,32992,36737
2022,2호선,강남,82469,80567
2022,2호선,삼성,48561,48322
2022,2호선,잠실,60928,60050
2022,2호선,잠실나루,14357,14057
2022,2호선,구의,22790,22781
2022,2호선,건대입구,31415,32981
2022,2호선,성수,37022,39881
2022,2호선,한양대,6444,6848
2022,2호선,왕십리,14477,11975
2022,2호선,상왕십리,13444,13160
2022,2호선,신당,13180,13534
2022,2호선,시청,22866,22147
2022,2호선,아현,9433,9170
2022,2호선,시청,23050,22639
2022,2호선,신당,12955,13282
2022,2호선,상왕십리,13697,13584
2022,2호선,왕십리,14750,12128
2022,2호선,한양대,6581,6875
2022,2호선,성수,36777,39743
2022,2호선,건대입구,31139,33219
2022,2호선,구의,23023,22760
2022,2호선,잠실나루,14272,13842
2022,2호선,잠실,62171,61072
2022,2호선,삼성,50034,50085
2022,2호선,강남,80793,78754
2022,2호선,교대,32903,36940
2022,2호선,방배,15707,16492
2022,2호선,사당,33853,36663
2022,2호선,봉천,22680,21476
2022,2호선,신림,60056,58673
2022,2호선,신대방,24910,24555
2022,2호선,구로디지털단지,57693,57766
2022,2호선,대림,22861,23271
2022,2호선,신도림,44107,43197
2022,2호선,문래,20629,21019
2022,2호선,영등포구청,22229,22884
2022,2호선,당산,17587,20319
2022,2호선,합정,28899,29477
2022,2호선,홍대입구,47562,48334
2022,2호선,이대,11983,12607
2022,2호선,아현,9645,9354
2022,2호선,충정로,9848,10662
2022,2호선,용답,2587,2603
2022,2호선,신설동,3204,3318
2022,2호선,양천구청,6557,6838
2022,2호선,용두,2223,2365
2022,2호선,방배,15633,16324
2022,2호선,사당,34149,37006
2022,2호선,봉천,22469,21310
2022,2호선,신림,59971,58842
2022,2호선,신대방,25176,24604
2022,2호선,구로디지털단지,57568,57393
2022,2호선,대림,22547,23187
2022,2호선,신도림,44378,43888
2022,2호선,문래,20638,20928
2022,2호선,영등포구청,22273,22802
2022,2호선,당산,17549,20149
2022,2호선,합정,29012,30191
2022,2호선,홍대입구,48587,49601
2022,2호선,이대,11737,12411
2022,2호선,아현,9609,9199
2022,2호선,충정로,9468,10059
2022,2호선,용답,2530,2571
2022,2호선,신설동,3220,3242
2022,2호선,양천구청,6543,6866
2022,2호선,용두,2210,2325
2022,2호선,시청,22715,22010
