연도,노선명,역명,승차총승객수,하차총승객수
2022,2호선,을지로입구,20171,19951
2022,2호선,시청,7655,6573
2022,2호선,시청,5505,4399
2022,2호선,을지로입구,14962,13908
2022,2호선,을지로3가,7813,7333
2022,2호선,을지로4가,3299,3104
2022,2호선,동대문역사문화공원(DDP),7680,8783
2022,2호선,신당,7750,8216
2022,2호선,상왕십리,6472,6525
2022,2호선,왕십리(성동구청),9397,8149
2022,2호선,한양대,3167,3256
2022,2호선,뚝섬,9447,9605
2022,2호선,성수,13839,14648
2022,2호선,건대입구,25753,26300
2022,2호선,구의(광진구청),10838,11075
2022,2호선,강변(동서울터미널),18633,18432
2022,2호선,잠실나루,4683,4844
2022,2호선,잠실(송파구청),47523,44419
2022,2호선,잠실새내,10481,10662
2022,2호선,종합운동장,3562,3866
2022,2호선,삼성(무역센터),19624,18701
2022,2호선,선릉,12606,10737
2022,2호선,역삼,11803,12699
2022,2호선,강남,35106,32806
2022,2호선,교대(법원.검찰청),9862,10929
2022,2호선,서초,11220,10359
2022,2호선,방배,6262,6766
2022,2호선,사당,20188,21859
2022,2호선,낙성대(강감찬),14558,15143
2022,2호선,서울대입구(관악구청),25843,26565
2022,2호선,봉천,11421,11409
2022,2호선,신림,35219,35149
2022,2호선,신대방,14041,13784
2022,2호선,구로디지털단지,22203,22088
2022,2호선,대림(구로구청),12922,13107
2022,2호선,신도림,25969,26243
2022,2호선,문래,7492,7700
2022,2호선,영등포구청,7462,8112
2022,2호선,당산,7602,8251
2022,2호선,합정,20404,21398
2022,2호선,홍대입구,49697,48109
2022,2호선,신촌,20928,20001
2022,2호선,이대,6231,6835
2022,2호선,아현,4821,4879
2022,2호선,충정로(경기대입구),3636,3917
2022,2호선,용답,1515,1540
2022,2호선,신답,691,742
2022,2호선,신설동,3054,3101
2022,2호선,도림천,413,447
2022,2호선,양천구청,3011,3237
2022,2호선,신정네거리,4979,4934
2022,2호선,용두(동대문구청),1133,1153
2022,2호선,당산,17546,20313
2022,2호선,삼성(무역센터),53146,52136
2022,2호선,선릉,59123,51712
2022,2호선,역삼,56428,60587
2022,2호선,강남,88930,85584
2022,2호선,교대(법원.검찰청),34233,38193
2022,2호선,서초,21605,20490
2022,2호선,방배,15842,16561
2022,2호선,사당,34328,37450
2022,2호선,낙성대(강감찬),26064,26095
2022,2호선,아현,9613,9436
2022,2호선,시청,23726,22148
2022,2호선,을지로입구,38811,38719
2022,2호선,을지로3가,22599,21977
2022,2호선,을지로4가,13082,12763
2022,2호선,동대문역사문화공원(DDP),10651,11787
2022,2호선,신당,13035,13586
2022,2호선,상왕십리,13947,13984
2022,2호선,왕십리(성동구청),14705,12345
2022,2호선,한양대,6873,7136
2022,2호선,뚝섬,21576,23084
2022,2호선,성수,38279,40288
2022,2호선,건대입구,33133,34967
2022,2호선,구의(광진구청),22994,23412
2022,2호선,강변(동서울터미널),28956,27826
2022,2호선,잠실나루,14241,13950
2022,2호선,잠실(송파구청),64564,64198
2022,2호선,잠실새내,20672,20709
2022,2호선,종합운동장,6560,7353
2022,2호선,서울대입구(관악구청),45578,45575
2022,2호선,봉천,23049,22130
2022,2호선,신림,61183,60578
2022,2호선,신대방,25558,25487
2022,2호선,구로디지털단지,59603,59983
2022,2호선,대림(구로구청),23229,23905
2022,2호선,신도림,45311,44128
2022,2호선,문래,21661,21772
2022,2호선,영등포구청,23372,23785
2022,2호선,합정,29119,29771
2022,2호선,홍대입구,50570,51028
2022,2호선,신촌,31394,31773
2022,2호선,이대,12291,13001
2022,2호선,충정로(경기대입구),9849,10355
2022,2호선,용답,2583,2660
2022,2호선,신답,1625,1967
2022,2호선,신설동,3383,3380
2022,2호선,도림천,1482,1506
2022,2호선,양천구청,6722,7172
2022,2호선,신정네거리,10108,10739
2022,2호선,용두(동대문구청),2321,2465
2022,2호선,용두(동대문구청),2349,2404
2022,2호선,신정네거리,10205,10591
2022,2호선,양천구청,6974,7320
2022,2호선,도림천,1473,1600
2022,2호선,신설동,3107,3241
2022,2호선,신답,1654,1946
2022,2호선,용답,2569,2585
2022,2호선,충정로(경기대입구),9857,10302
2022,2호선,아현,9723,9511
2022,2호선,이대,12524,13144
2022,2호선,신촌,31556,32290
2022,2호선,홍대입구,51102,52065
2022,2호선,합정,29976,30890
2022,2호선,당산,18089,20852
2022,2호선,영등포구청,23506,24332
2022,2호선,문래,21682,22147
2022,2호선,신도림,46099,45475
2022,2호선,대림(구로구청),23459,24048
2022,2호선,구로디지털단지,60453,60605
2022,2호선,신대방,25837,25414
2022,2호선,신림,62161,60911
2022,2호선,봉천,23526,22135
2022,2호선,서울대입구(관악구청),46123,45611
2022,2호선,낙성대(강감찬),26627,25955
2022,2호선,사당,35643,38624
2022,2호선,방배,16207,17181
2022,2호선,서초,22140,21453
2022,2호선,교대(법원.검찰청),35021,39443
2022,2호선,강남,89782,87751
2022,2호선,역삼,56528,62263
2022,2호선,선릉,59315,52714
2022,2호선,삼성(무역센터),53289,53589
2022,2호선,종합운동장,6920,7489
2022,2호선,잠실새내,21149,20924
2022,2호선,잠실(송파구청),67048,66552
2022,2호선,잠실나루,14619,14153
2022,2호선,강변(동서울터미널),28947,27600
2022,2호선,구의(광진구청),23893,23735
2022,2호선,건대입구,33338,35426
2022,2호선,성수,38592,41346
2022,2호선,뚝섬,22072,23824
2022,2호선,한양대,7083,7250
2022,2호선,왕십리(성동구청),15150,12317
2022,2호선,상왕십리,14106,13867
2022,2호선,신당,13142,13481
2022,2호선,동대문역사문화공원(DDP),10984,12066
2022,2호선,을지로4가,13109,12858
2022,2호선,을지로3가,22623,22339
2022,2호선,을지로입구,39518,40395
2022,2호선,시청,24222,23215
2022,2호선,구로디지털단지,61216,61080
2022,2호선,신대방,25734,25379
2022,2호선,신림,62548,62373
2022,2호선,봉천,23578,22441
2022,2호선,서울대입구(관악구청),47447,47107
2022,2호선,낙성대(강감찬),26970,26458
2022,2호선,사당,36668,39637
2022,2호선,방배,16914,17669
2022,2호선,서초,23061,22260
2022,2호선,교대(법원.검찰청),36189,40801
2022,2호선,강남,90594,87403
2022,2호선,역삼,58313,63147
2022,2호선,선릉,60485,53015
2022,2호선,삼성(무역센터),56330,55876
2022,2호선,종합운동장,7115,7694
2022,2호선,잠실새내,22025,21918
2022,2호선,잠실(송파구청),69130,68694
2022,2호선,잠실나루,15639,14956
2022,2호선,강변(동서울터미널),29387,27886
2022,2호선,구의(광진구청),24245,24253
2022,2호선,건대입구,33779,35685
2022,2호선,성수,40186,42157
2022,2호선,뚝섬,22803,24211
2022,2호선,한양대,7195,7433
2022,2호선,왕십리(성동구청),15848,12864
2022,2호선,상왕십리,14684,14348
2022,2호선,신당,13569,14258
2022,2호선,동대문역사문화공원(DDP),11433,12599
2022,2호선,을지로4가,13285,12794
2022,2호선,을지로3가,23900,23256
2022,2호선,을지로입구,40437,40534
2022,2호선,시청,25606,24139
2022,2호선,대림(구로구청),23731,24232
2022,2호선,용두(동대문구청),2341,2502
2022,2호선,신정네거리,10493,10993
2022,2호선,양천구청,6940,7493
2022,2호선,도림천,1466,1540
2022,2호선,신설동,3479,3553
2022,2호선,신답,1651,2019
2022,2호선,용답,2582,2648
2022,2호선,충정로(경기대입구),10254,10704
2022,2호선,아현,9834,9750
2022,2호선,이대,12796,13518
2022,2호선,신촌,32495,33206
2022,2호선,홍대입구,51993,53039
2022,2호선,합정,31235,31814
2022,2호선,당산,18267,21182
2022,2호선,영등포구청,23894,24371
2022,2호선,문래,22663,22653
2022,2호선,신도림,47425,47296
2022,2호선,용두(동대문구청),2466,2522
2022,2호선,신정네거리,10298,10671
2022,2호선,양천구청,6930,7353
2022,2호선,도림천,1405,1482
2022,2호선,신설동,3392,3558
2022,2호선,신답,1673,1957
2022,2호선,용답,2727,2738
2022,2호선,충정로(경기대입구),9797,10328
2022,2호선,아현,9856,9584
2022,2호선,이대,12714,13357
2022,2호선,신촌,31946,33083
2022,2호선,홍대입구,53551,54651
2022,2호선,합정,31230,32291
2022,2호선,당산,18206,21111
2022,2호선,영등포구청,23554,24135
2022,2호선,문래,21923,22405
2022,2호선,신도림,47551,46788
2022,2호선,대림(구로구청),23382,23917
2022,2호선,구로디지털단지,60461,60614
2022,2호선,신대방,26130,25583
2022,2호선,신림,63222,61648
2022,2호선,봉천,23769,22294
2022,2호선,서울대입구(관악구청),47097,46244
2022,2호선,낙성대(강감찬),26971,26307
2022,2호선,사당,36242,39568
2022,2호선,방배,16234,17152
2022,2호선,서초,22800,22220
2022,2호선,교대(법원.검찰청),35367,40064
2022,2호선,강남,89339,87282
2022,2호선,역삼,55561,61362
2022,2호선,선릉,58951,52645
2022,2호선,삼성(무역센터),54633,55286
2022,2호선,종합운동장,7106,7525
2022,2호선,잠실새내,21335,21081
2022,2호선,잠실(송파구청),68645,68286
2022,2호선,잠실나루,14754,14335
2022,2호선,강변(동서울터미널),29369,27785
2022,2호선,구의(광진구청),24105,23835
2022,2호선,건대입구,34628,36305
2022,2호선,성수,38950,42255
2022,2호선,뚝섬,22469,24453
2022,2호선,한양대,7056,7319
2022,2호선,왕십리(성동구청),15655,12912
2022,2호선,상왕십리,14194,13999
2022,2호선,신당,13600,13993
2022,2호선,동대문역사문화공원(DDP),11510,12708
2022,2호선,을지로4가,13430,13335
2022,2호선,을지로3가,22777,22762
2022,2호선,을지로입구,40030,40815
2022,2호선,시청,24189,23385
2022,2호선,용두(동대문구청),2638,2632
2022,2호선,신정네거리,10491,10958
2022,2호선,양천구청,7020,7331
2022,2호선,도림천,1386,1443
2022,2호선,신설동,3684,3827
2022,2호선,신답,1701,1918
2022,2호선,용답,2731,2715
2022,2호선,충정로(경기대입구),9741,10424
2022,2호선,아현,10267,9775
2022,2호선,이대,13181,13798
2022,2호선,신촌,33381,34024
2022,2호선,홍대입구,56189,58740
2022,2호선,합정,33005,34126
2022,2호선,당산,18649,21227
2022,2호선,영등포구청,23396,24073
2022,2호선,문래,21519,22047
2022,2호선,신도림,48182,47848
2022,2호선,대림(구로구청),23870,24356
2022,2호선,구로디지털단지,60224,60333
2022,2호선,신대방,26493,25795
2022,2호선,신림,64508,63198
2022,2호선,봉천,24029,22448
2022,2호선,서울대입구(관악구청),48684,47559
2022,2호선,낙성대(강감찬),27391,26265
2022,2호선,사당,38617,42109
2022,2호선,방배,16490,17151
2022,2호선,서초,22413,21602
2022,2호선,교대(법원.검찰청),35779,40689
2022,2호선,강남,92932,91167
2022,2호선,역삼,53947,59558
2022,2호선,선릉,57932,51335
2022,2호선,삼성(무역센터),56085,56247
2022,2호선,종합운동장,7167,7738
2022,2호선,잠실새내,22169,22508
2022,2호선,잠실(송파구청),70855,69615
2022,2호선,잠실나루,14987,14366
2022,2호선,강변(동서울터미널),31486,30514
2022,2호선,구의(광진구청),24357,24180
2022,2호선,건대입구,37184,39631
2022,2호선,성수,38604,41760
2022,2호선,뚝섬,23137,24339
2022,2호선,한양대,6751,6987
2022,2호선,왕십리(성동구청),16154,13329
2022,2호선,상왕십리,14523,14192
2022,2호선,신당,14019,14446
2022,2호선,동대문역사문화공원(DDP),11723,13166
2022,2호선,을지로4가,13506,13335
2022,2호선,을지로3가,23140,22942
2022,2호선,을지로입구,39961,40586
2022,2호선,시청,23783,22915
2022,2호선,동대문역사문화공원(DDP),10063,10875
2022,2호선,용두(동대문구청),1802,1872
2022,2호선,신정네거리,7020,7207
2022,2호선,양천구청,4165,4338
2022,2호선,도림천,803,812
2022,2호선,신설동,3456,3578
2022,2호선,신답,983,1052
2022,2호선,용답,2034,2034
2022,2호선,충정로(경기대입구),5515,5854
2022,2호선,아현,7086,6639
2022,2호선,이대,9315,9935
2022,2호선,신촌,28813,29052
2022,2호선,홍대입구,63399,66290
2022,2호선,합정,28460,30303
2022,2호선,당산,11798,13361
2022,2호선,영등포구청,12760,13427
2022,2호선,문래,11744,12547
2022,2호선,신도림,38224,38760
2022,2호선,시청,8444,7588
2022,2호선,을지로입구,19913,19659
2022,2호선,을지로3가,10399,10307
2022,2호선,을지로4가,7337,7489
2022,2호선,대림(구로구청),16973,18046
2022,2호선,구로디지털단지,33563,32984
2022,2호선,신대방,19185,18438
2022,2호선,신림,49464,48148
2022,2호선,봉천,17091,15840
2022,2호선,서울대입구(관악구청),37320,36010
2022,2호선,낙성대(강감찬),20642,19530
2022,2호선,사당,30064,32649
2022,2호선,방배,9610,10034
2022,2호선,서초,10639,8963
2022,2호선,교대(법원.검찰청),16627,18904
2022,2호선,강남,62465,61334
2022,2호선,역삼,18902,20767
2022,2호선,선릉,23672,20913
2022,2호선,삼성(무역센터),32095,31891
2022,2호선,종합운동장,5841,6525
2022,2호선,잠실새내,16441,16867
2022,2호선,잠실(송파구청),62632,59632
2022,2호선,잠실나루,7072,6924
2022,2호선,강변(동서울터미널),24020,24002
2022,2호선,구의(광진구청),16009,15875
2022,2호선,건대입구,33819,36161
2022,2호선,성수,19625,21745
2022,2호선,뚝섬,13542,13670
2022,2호선,한양대,3162,3182
2022,2호선,왕십리(성동구청),12759,10681
2022,2호선,상왕십리,9668,9436
2022,2호선,신당,10598,11232
2022,2호선,시청,5496,4478
2022,2호선,을지로입구,14704,13696
2022,2호선,을지로3가,7844,7098
2022,2호선,을지로4가,3489,3283
2022,2호선,동대문역사문화공원(DDP),6795,8159
2022,2호선,신당,7702,8249
2022,2호선,상왕십리,6585,6569
2022,2호선,왕십리(성동구청),8770,7440
2022,2호선,한양대,2244,2381
2022,2호선,뚝섬,10100,10174
2022,2호선,성수,13693,14782
2022,2호선,건대입구,26000,26891
2022,2호선,구의(광진구청),11127,11341
2022,2호선,강변(동서울터미널),18335,18291
2022,2호선,잠실나루,4828,4870
2022,2호선,잠실(송파구청),46400,43069
2022,2호선,잠실새내,10373,10930
2022,2호선,종합운동장,3723,3948
2022,2호선,삼성(무역센터),21348,20506
2022,2호선,선릉,12504,10935
2022,2호선,역삼,11486,12629
2022,2호선,강남,35304,33656
2022,2호선,교대(법원.검찰청),9695,10548
2022,2호선,서초,10906,9961
2022,2호선,방배,6479,6889
2022,2호선,사당,20511,22655
2022,2호선,낙성대(강감찬),14937,15120
2022,2호선,서울대입구(관악구청),25981,26328
2022,2호선,봉천,11753,11240
2022,2호선,신림,35605,35342
2022,2호선,신대방,14337,13949
2022,2호선,구로디지털단지,22260,21887
2022,2호선,대림(구로구청),13772,14012
2022,2호선,신도림,26144,26681
2022,2호선,문래,7514,7800
2022,2호선,영등포구청,7427,7712
2022,2호선,당산,7942,8701
2022,2호선,합정,20462,21316
2022,2호선,홍대입구,48221,47073
2022,2호선,신촌,20815,19999
2022,2호선,이대,6505,6987
2022,2호선,아현,4975,5010
2022,2호선,충정로(경기대입구),3984,4224
2022,2호선,용답,1605,1698
2022,2호선,신답,764,802
2022,2호선,신설동,3018,3214
2022,2호선,도림천,438,481
2022,2호선,양천구청,3112,3189
2022,2호선,신정네거리,5110,5157
2022,2호선,용두(동대문구청),1174,1164
2022,2호선,한양대,6735,7138
2022,2호선,신대방,25842,25183
2022,2호선,신림,61664,60370
2022,2호선,봉천,23519,22260
2022,2호선,서울대입구(관악구청),46284,46019
2022,2호선,낙성대(강감찬),26305,25955
2022,2호선,사당,34740,37793
2022,2호선,방배,16018,16620
2022,2호선,서초,21833,21489
2022,2호선,교대(법원.검찰청),33998,38309
2022,2호선,강남,87455,85914
2022,2호선,역삼,54845,61050
2022,2호선,선릉,57972,51638
2022,2호선,삼성(무역센터),51731,52110
2022,2호선,종합운동장,7851,8444
2022,2호선,잠실새내,20857,20648
2022,2호선,잠실(송파구청),65603,65223
2022,2호선,잠실나루,14717,14353
2022,2호선,강변(동서울터미널),29253,27957
2022,2호선,구의(광진구청),23327,23137
2022,2호선,건대입구,33272,35081
2022,2호선,성수,38072,40892
2022,2호선,뚝섬,21602,23399
2022,2호선,왕십리(성동구청),15088,12382
2022,2호선,상왕십리,14008,13747
2022,2호선,신당,13272,13689
2022,2호선,동대문역사문화공원(DDP),10526,12018
2022,2호선,을지로4가,13106,13053
2022,2호선,을지로3가,22157,21988
2022,2호선,을지로입구,38792,39527
2022,2호선,시청,23356,22691
2022,2호선,용두(동대문구청),2578,2704
2022,2호선,신정네거리,10224,10633
2022,2호선,양천구청,6740,7119
